id,name,zipcode,connector_dane_code,country_id/id,state_id/id
connector_city_co_73449,Melgar,73449,73449,base.co,base.state_co_23
connector_city_co_73461,Murillo,73461,73461,base.co,base.state_co_23
connector_city_co_73483,Natagaima,73483,73483,base.co,base.state_co_23
connector_city_co_73504,Ortega,73504,73504,base.co,base.state_co_23
connector_city_co_73520,Palocabildo,73520,73520,base.co,base.state_co_23
connector_city_co_73547,Piedras,73547,73547,base.co,base.state_co_23
connector_city_co_73555,Planadas,73555,73555,base.co,base.state_co_23
connector_city_co_73563,Prado,73563,73563,base.co,base.state_co_23
connector_city_co_73585,Purificación,73585,73585,base.co,base.state_co_23
connector_city_co_73616,Rioblanco,73616,73616,base.co,base.state_co_23
connector_city_co_73622,Roncesvalles,73622,73622,base.co,base.state_co_23
connector_city_co_73624,Rovira,73624,73624,base.co,base.state_co_23
connector_city_co_73671,Saldaña,73671,73671,base.co,base.state_co_23
connector_city_co_73675,San Antonio,73675,73675,base.co,base.state_co_23
connector_city_co_73678,San Luis,73678,73678,base.co,base.state_co_23
connector_city_co_73686,Santa Isabel,73686,73686,base.co,base.state_co_23
connector_city_co_73770,Suárez,73770,73770,base.co,base.state_co_23
connector_city_co_73854,Valle de San Juan,73854,73854,base.co,base.state_co_23
connector_city_co_73861,Venadillo,73861,73861,base.co,base.state_co_23
connector_city_co_73870,Villahermosa,73870,73870,base.co,base.state_co_23
connector_city_co_73873,Villarrica,73873,73873,base.co,base.state_co_23
connector_city_co_76001,Cali,76001,76001,base.co,base.state_co_24
connector_city_co_76020,Alcalá,76020,76020,base.co,base.state_co_24
connector_city_co_76036,Andalucía,76036,76036,base.co,base.state_co_24
connector_city_co_76041,Ansermanuevo,76041,76041,base.co,base.state_co_24
connector_city_co_76054,Argelia,76054,76054,base.co,base.state_co_24
connector_city_co_76100,Bolívar,76100,76100,base.co,base.state_co_24
connector_city_co_76109,Buenaventura,76109,76109,base.co,base.state_co_24
connector_city_co_76111,Guadalajara de Buga,76111,76111,base.co,base.state_co_24
connector_city_co_76113,Bugalagrande,76113,76113,base.co,base.state_co_24
connector_city_co_76122,Caicedonia,76122,76122,base.co,base.state_co_24
connector_city_co_76126,Calima,76126,76126,base.co,base.state_co_24
connector_city_co_76130,Candelaria,76130,76130,base.co,base.state_co_24
connector_city_co_76147,Cartago,76147,76147,base.co,base.state_co_24
connector_city_co_76233,Dagua,76233,76233,base.co,base.state_co_24
connector_city_co_76243,El Águila,76243,76243,base.co,base.state_co_24
connector_city_co_76246,El Cairo,76246,76246,base.co,base.state_co_24
connector_city_co_76248,El Cerrito,76248,76248,base.co,base.state_co_24
connector_city_co_76250,El Dovio,76250,76250,base.co,base.state_co_24
connector_city_co_76275,Florida,76275,76275,base.co,base.state_co_24
connector_city_co_76306,Ginebra,76306,76306,base.co,base.state_co_24
connector_city_co_76318,Guacarí,76318,76318,base.co,base.state_co_24
connector_city_co_76364,Jamundí,76364,76364,base.co,base.state_co_24
connector_city_co_76377,La Cumbre,76377,76377,base.co,base.state_co_24
connector_city_co_76400,La Unión,76400,76400,base.co,base.state_co_24
connector_city_co_76403,La Victoria,76403,76403,base.co,base.state_co_24
connector_city_co_76497,Obando,76497,76497,base.co,base.state_co_24
connector_city_co_76520,Palmira,76520,76520,base.co,base.state_co_24
connector_city_co_76563,Pradera,76563,76563,base.co,base.state_co_24
connector_city_co_76606,Restrepo,76606,76606,base.co,base.state_co_24
connector_city_co_76616,Riofrío,76616,76616,base.co,base.state_co_24
connector_city_co_76622,Roldanillo,76622,76622,base.co,base.state_co_24
connector_city_co_76670,San Pedro,76670,76670,base.co,base.state_co_24
connector_city_co_76736,Sevilla,76736,76736,base.co,base.state_co_24
connector_city_co_76823,Toro,76823,76823,base.co,base.state_co_24
connector_city_co_76828,Trujillo,76828,76828,base.co,base.state_co_24
connector_city_co_76834,Tuluá,76834,76834,base.co,base.state_co_24
connector_city_co_76845,Ulloa,76845,76845,base.co,base.state_co_24
connector_city_co_76863,Versalles,76863,76863,base.co,base.state_co_24
connector_city_co_76869,Vijes,76869,76869,base.co,base.state_co_24
connector_city_co_76890,Yotoco,76890,76890,base.co,base.state_co_24
connector_city_co_76892,Yumbo,76892,76892,base.co,base.state_co_24
connector_city_co_76895,Zarzal,76895,76895,base.co,base.state_co_24
connector_city_co_81001,Arauca,81001,81001,base.co,base.state_co_25
connector_city_co_81065,Arauquita,81065,81065,base.co,base.state_co_25
connector_city_co_81220,Cravo Norte,81220,81220,base.co,base.state_co_25
connector_city_co_81300,Fortul,81300,81300,base.co,base.state_co_25
connector_city_co_81591,Puerto Rondón,81591,81591,base.co,base.state_co_25
connector_city_co_81736,Saravena,81736,81736,base.co,base.state_co_25
connector_city_co_81794,Tame,81794,81794,base.co,base.state_co_25
connector_city_co_85001,Yopal,85001,85001,base.co,base.state_co_26
connector_city_co_85010,Aguazul,85010,85010,base.co,base.state_co_26
connector_city_co_85015,Chámeza,85015,85015,base.co,base.state_co_26
connector_city_co_85125,Hato Corozal,85125,85125,base.co,base.state_co_26
connector_city_co_85136,La Salina,85136,85136,base.co,base.state_co_26
connector_city_co_85139,Maní,85139,85139,base.co,base.state_co_26
connector_city_co_85162,Monterrey,85162,85162,base.co,base.state_co_26
connector_city_co_85225,Nunchía,85225,85225,base.co,base.state_co_26
connector_city_co_85230,Orocué,85230,85230,base.co,base.state_co_26
connector_city_co_85250,Paz de Ariporo,85250,85250,base.co,base.state_co_26
connector_city_co_85263,Pore,85263,85263,base.co,base.state_co_26
connector_city_co_85279,Recetor,85279,85279,base.co,base.state_co_26
connector_city_co_85300,Sabanalarga,85300,85300,base.co,base.state_co_26
connector_city_co_85315,Sácama,85315,85315,base.co,base.state_co_26
connector_city_co_85325,San Luis de Palenque,85325,85325,base.co,base.state_co_26
connector_city_co_85400,Támara,85400,85400,base.co,base.state_co_26
connector_city_co_85410,Tauramena,85410,85410,base.co,base.state_co_26
connector_city_co_85430,Trinidad,85430,85430,base.co,base.state_co_26
connector_city_co_85440,Villanueva,85440,85440,base.co,base.state_co_26
connector_city_co_86001,Mocoa,86001,86001,base.co,base.state_co_27
connector_city_co_86219,Colón,86219,86219,base.co,base.state_co_27
connector_city_co_86320,Orito,86320,86320,base.co,base.state_co_27
connector_city_co_86568,Puerto Asís,86568,86568,base.co,base.state_co_27
connector_city_co_86569,Puerto Caicedo,86569,86569,base.co,base.state_co_27
connector_city_co_86571,Puerto Guzmán,86571,86571,base.co,base.state_co_27
connector_city_co_86573,Puerto Leguízamo,86573,86573,base.co,base.state_co_27
connector_city_co_86749,Sibundoy,86749,86749,base.co,base.state_co_27
connector_city_co_86755,San Francisco,86755,86755,base.co,base.state_co_27
connector_city_co_86757,San Miguel,86757,86757,base.co,base.state_co_27
connector_city_co_86760,Santiago,86760,86760,base.co,base.state_co_27
connector_city_co_86865,Valle del Guamuez,86865,86865,base.co,base.state_co_27
connector_city_co_86885,Villagarzón,86885,86885,base.co,base.state_co_27
connector_city_co_88001,San Andrés,88001,88001,base.co,base.state_co_28
connector_city_co_88564,Providencia,88564,88564,base.co,base.state_co_28
connector_city_co_91001,Leticia,91001,91001,base.co,base.state_co_29
connector_city_co_91263,El Encanto,91263,91263,base.co,base.state_co_29
connector_city_co_91405,La Chorrera,91405,91405,base.co,base.state_co_29
connector_city_co_91407,La Pedrera,91407,91407,base.co,base.state_co_29
connector_city_co_91430,La Victoria,91430,91430,base.co,base.state_co_29
connector_city_co_91460,Mirití - Paraná,91460,91460,base.co,base.state_co_29
connector_city_co_91530,Puerto Alegría,91530,91530,base.co,base.state_co_29
connector_city_co_91536,Puerto Arica,91536,91536,base.co,base.state_co_29
connector_city_co_91540,Puerto Nariño,91540,91540,base.co,base.state_co_29
connector_city_co_91669,Puerto Santander,91669,91669,base.co,base.state_co_29
connector_city_co_91798,Tarapacá,91798,91798,base.co,base.state_co_29
connector_city_co_94001,Inírida,94001,94001,base.co,base.state_co_30
connector_city_co_94343,Barrancominas,94343,94343,base.co,base.state_co_30
connector_city_co_94883,San Felipe,94883,94883,base.co,base.state_co_30
connector_city_co_94884,Puerto Colombia,94884,94884,base.co,base.state_co_30
connector_city_co_94885,La Guadalupe,94885,94885,base.co,base.state_co_30
connector_city_co_94886,Cacahual,94886,94886,base.co,base.state_co_30
connector_city_co_94887,Pana Pana,94887,94887,base.co,base.state_co_30
connector_city_co_94888,Morichal,94888,94888,base.co,base.state_co_30
connector_city_co_95001,San José del Guaviare,95001,95001,base.co,base.state_co_31
connector_city_co_95015,Calamar,95015,95015,base.co,base.state_co_31
connector_city_co_95025,El Retorno,95025,95025,base.co,base.state_co_31
connector_city_co_95200,Miraflores,95200,95200,base.co,base.state_co_31
connector_city_co_97001,Mitú,97001,97001,base.co,base.state_co_32
connector_city_co_97161,Carurú,97161,97161,base.co,base.state_co_32
connector_city_co_97511,Pacoa,97511,97511,base.co,base.state_co_32
connector_city_co_97666,Taraira,97666,97666,base.co,base.state_co_32
connector_city_co_97777,Papunahua,97777,97777,base.co,base.state_co_32
connector_city_co_97889,Yavaraté,97889,97889,base.co,base.state_co_32
connector_city_co_99001,Puerto Carreño,99001,99001,base.co,base.state_co_33
connector_city_co_99524,La Primavera,99524,99524,base.co,base.state_co_33
connector_city_co_99624,Santa Rosalía,99624,99624,base.co,base.state_co_33
connector_city_co_99773,Cumaribo,99773,99773,base.co,base.state_co_33
